ID,sig_0,sig_1,sig_2,sig_3,sig_4,sig_5,sig_6,sig_7,sig_8,sig_9,sig_10,sig_11,sig_12,sig_13,sig_14,sig_15,sig_16,sig_17,sig_18,sig_19,sig_20,sig_21,sig_22,sig_23,sig_24,sig_25,sig_26,sig_27,sig_28,sig_29,sig_30,sig_31,sig_32,sig_33,sig_34,sig_35,sig_36,sig_37,sig_38,sig_39,sig_40,sig_41,sig_42,sig_43,sig_44,sig_45,sig_46,sig_47,sig_48,sig_49,sig_50,sig_51,sig_52,sig_53,sig_54,sig_55,sig_56,sig_57,sig_58,sig_59,sig_60,sig_61,sig_62,sig_63,sig_64,sig_65,sig_66,sig_67,sig_68,sig_69,sig_70,sig_71,sig_72
DEU_1984,57.0,74.0,1137.0,459.0,0.0,1420.0,333.0,13306.0,9.0,0.0,2578.0,8440.0,64.0,5737.0,1777.0,0.0,0.0,357.0,0.0,0.0,2610.0,18698.0,1758.0,104832.0,0.0,1181.0,23553.0,0.0,0.0,0.0,3521.0,0.0,15281.0,94505.0,0.0,0.0,0.0,30.0,183.0,0.0,685.0,36678.0,69977.0,0.0,6151.0,0.0,0.0,881.0,6382.0,0.0,0.0,0.0,0.0,235.0,21.0,40209.0,0.0,17350.0,16109.0,0.0,1364.0,11128.0,0.0,11.0,33.0,0.0,1067.0,31609.0,22.0,545.0,51.0,15770.0,4175.0
DEU_1985,57.0,73.0,1153.0,443.0,11.0,1445.0,323.0,13787.0,27.0,1.0,2471.0,8270.0,59.0,5514.0,1689.0,0.0,330.0,390.0,0.0,22.0,2592.0,18532.0,1639.0,111702.0,0.0,1221.0,23902.0,0.0,42.0,165.0,3540.0,0.0,14918.0,94910.0,10.0,0.0,17.0,51.0,761.0,0.0,501.0,34854.0,67327.0,3.0,6274.0,0.0,20.0,1077.0,6216.0,0.0,15.0,4.0,8.0,463.0,13.0,40543.0,0.0,16348.0,16140.0,7.0,1074.0,9395.0,0.0,35.0,92.0,0.0,831.0,29800.0,54.0,301.0,40.0,14603.0,4015.0
DEU_1986,56.0,65.0,1134.0,406.0,14.0,1275.0,216.0,13871.0,26.0,0.0,2132.0,7255.0,58.0,5113.0,1481.0,0.0,408.0,285.0,0.0,21.0,1633.0,17212.0,841.0,116636.0,0.0,1122.0,19116.0,0.0,0.0,180.0,2517.0,0.0,9898.0,84974.0,12.0,0.0,26.0,36.0,686.0,0.0,305.0,30758.0,58102.0,0.0,4373.0,0.0,41.0,1125.0,5239.0,0.0,18.0,0.0,12.0,412.0,4.0,40569.0,0.0,13286.0,13819.0,0.0,1003.0,6663.0,0.0,64.0,46.0,0.0,589.0,26088.0,78.0,176.0,65.0,12487.0,3403.0
DEU_1987,56.0,57.0,1145.0,395.0,9.0,1126.0,206.0,14156.0,17.0,1.0,1891.0,7240.0,42.0,4882.0,1442.0,0.0,321.0,269.0,0.0,9.0,1442.0,15302.0,907.0,121111.0,0.0,827.0,16990.0,0.0,45.0,93.0,2543.0,0.0,9663.0,84265.0,0.0,0.0,16.0,20.0,563.0,0.0,201.0,27775.0,59896.0,1.0,3529.0,0.0,20.0,935.0,4222.0,0.0,8.0,1.0,0.0,197.0,2.0,37398.0,0.0,11816.0,14554.0,8.0,709.0,6240.0,0.0,37.0,22.0,0.0,385.0,25140.0,38.0,175.0,42.0,11598.0,3384.0
DEU_1988,55.0,57.0,1095.0,390.0,11.0,1118.0,179.0,13106.0,26.0,0.0,1796.0,7045.0,56.0,4627.0,1457.0,0.0,383.0,245.0,0.0,6.0,1448.0,14083.0,737.0,108410.0,0.0,824.0,17645.0,0.0,0.0,101.0,2184.0,0.0,7952.0,78829.0,0.0,0.0,26.0,20.0,788.0,0.0,234.0,24314.0,56908.0,0.0,3199.0,0.0,29.0,1069.0,4106.0,0.0,22.0,0.0,0.0,308.0,6.0,33306.0,0.0,11113.0,15088.0,0.0,947.0,6282.0,0.0,59.0,48.0,0.0,616.0,24242.0,50.0,126.0,59.0,11113.0,3552.0
DEU_1989,55.0,59.0,1085.0,400.0,10.0,1250.0,180.0,12842.0,26.0,1.0,1784.0,7102.0,50.0,4775.0,1516.0,0.0,354.0,310.0,0.0,5.0,1697.0,16198.0,735.0,104983.0,0.0,895.0,18792.0,0.0,29.0,86.0,2548.0,1.0,7784.0,77810.0,0.0,0.0,23.0,15.0,808.0,0.0,214.0,22699.0,58332.0,15.0,3339.0,0.0,22.0,1041.0,5162.0,0.0,19.0,1.0,0.0,288.0,5.0,33900.0,0.0,11499.0,15002.0,9.0,818.0,6720.0,0.0,56.0,62.0,0.0,486.0,25218.0,51.0,143.0,49.0,11910.0,3698.0
DEU_1990,55.0,56.0,1095.0,390.0,0.0,1030.0,248.0,13143.0,21.0,0.0,1886.0,7009.0,33.0,4588.0,1495.0,0.0,0.0,222.0,0.0,0.0,2317.0,12341.0,1252.0,109653.0,0.0,730.0,18908.0,0.0,0.0,0.0,1960.0,0.0,10789.0,76872.0,0.0,0.0,0.0,22.0,681.0,0.0,254.0,25570.0,59180.0,0.0,2296.0,0.0,0.0,556.0,3792.0,0.0,19.0,0.0,0.0,261.0,5.0,31900.0,0.0,12114.0,15698.0,0.0,553.0,5908.0,0.0,31.0,30.0,0.0,508.0,24270.0,22.0,144.0,19.0,11382.0,3752.0
DEU_1991,54.0,41.0,1063.0,368.0,0.0,634.0,185.0,12663.0,1.0,0.0,1509.0,6564.0,14.0,4159.0,1418.0,0.0,0.0,30.0,0.0,0.0,1595.0,7067.0,861.0,105032.0,0.0,436.0,14563.0,0.0,0.0,0.0,779.0,0.0,8056.0,71675.0,0.0,0.0,0.0,1.0,25.0,0.0,149.0,20651.0,53620.0,0.0,1743.0,0.0,0.0,166.0,2048.0,0.0,0.0,0.0,0.0,19.0,2.0,28715.0,0.0,9848.0,15806.0,0.0,264.0,4276.0,0.0,0.0,7.0,0.0,281.0,21232.0,1.0,72.0,5.0,10520.0,3560.0
DEU_1992,59.0,46.0,1307.0,404.0,0.0,1064.0,171.0,17431.0,0.0,0.0,1574.0,8712.0,15.0,4782.0,1584.0,0.0,0.0,73.0,0.0,0.0,2372.0,15055.0,726.0,161465.0,0.0,609.0,22889.0,0.0,0.0,0.0,1398.0,0.0,7379.0,110315.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,20285.0,74768.0,0.0,3324.0,0.0,0.0,262.0,4024.0,0.0,0.0,0.0,0.0,0.0,4.0,34878.0,0.0,10686.0,22220.0,0.0,305.0,5877.0,0.0,0.0,0.0,0.0,279.0,25996.0,0.0,148.0,3.0,12026.0,4109.0
DEU_1993,59.0,54.0,1284.0,427.0,0.0,1151.0,229.0,16746.0,0.0,0.0,1891.0,8991.0,45.0,4968.0,1804.0,0.0,0.0,64.0,0.0,0.0,3139.0,14942.0,1056.0,151610.0,0.0,686.0,26585.0,0.0,0.0,0.0,1411.0,0.0,9736.0,109494.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,24437.0,78146.0,0.0,3071.0,0.0,0.0,709.0,4095.0,0.0,0.0,0.0,0.0,0.0,19.0,34202.0,0.0,12842.0,24939.0,0.0,803.0,6203.0,0.0,0.0,0.0,0.0,873.0,28709.0,0.0,148.0,60.0,13520.0,5084.0
DEU_1994,60.0,55.0,1349.0,421.0,0.0,1305.0,222.0,18198.0,0.0,0.0,1864.0,9390.0,38.0,4868.0,1764.0,0.0,0.0,101.0,0.0,0.0,3497.0,18084.0,1040.0,171187.0,0.0,785.0,29683.0,0.0,0.0,0.0,1654.0,0.0,9262.0,117929.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,23052.0,83943.0,0.0,2636.0,0.0,0.0,711.0,4460.0,0.0,0.0,0.0,0.0,0.0,18.0,32737.0,0.0,12881.0,26663.0,0.0,649.0,6490.0,0.0,0.0,0.0,0.0,727.0,27973.0,0.0,118.0,39.0,12962.0,4997.0
DEU_1995,60.0,57.0,1321.0,449.0,0.0,1350.0,201.0,17229.0,0.0,0.0,1919.0,9908.0,47.0,5115.0,1968.0,0.0,0.0,93.0,0.0,0.0,3173.0,18289.0,788.0,154742.0,0.0,826.0,30689.0,0.0,0.0,0.0,1604.0,0.0,8257.0,122836.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,22556.0,84323.0,0.0,3808.0,0.0,0.0,831.0,5412.0,0.0,0.0,0.0,0.0,0.0,19.0,33090.0,0.0,13711.0,29249.0,0.0,751.0,8246.0,0.0,0.0,0.0,0.0,958.0,30967.0,0.0,182.0,62.0,14404.0,5788.0
DEU_1996,61.0,58.0,1359.0,471.0,0.0,1470.0,198.0,17971.0,4.0,0.0,1914.0,10327.0,44.0,5614.0,2078.0,0.0,0.0,170.0,0.0,0.0,2995.0,21269.0,862.0,164123.0,0.0,875.0,30328.0,0.0,0.0,0.0,2323.0,0.0,8523.0,127934.0,0.0,0.0,0.0,6.0,127.0,0.0,332.0,23062.0,92341.0,0.0,4136.0,0.0,0.0,745.0,6557.0,0.0,0.0,0.0,0.0,78.0,12.0,37617.0,0.0,13652.0,29596.0,0.0,839.0,9456.0,0.0,6.0,7.0,0.0,841.0,34172.0,12.0,215.0,47.0,16152.0,6113.0
DEU_1997,63.0,57.0,1461.0,492.0,0.0,1582.0,207.0,20191.0,0.0,0.0,1846.0,11324.0,53.0,5900.0,2296.0,0.0,0.0,183.0,0.0,0.0,3535.0,24276.0,999.0,193787.0,0.0,721.0,33436.0,0.0,0.0,0.0,2395.0,0.0,8867.0,145995.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,20902.0,104103.0,0.0,3859.0,0.0,0.0,1091.0,6643.0,0.0,0.0,0.0,0.0,0.0,19.0,40219.0,0.0,13840.0,35914.0,0.0,899.0,9297.0,0.0,0.0,0.0,0.0,1072.0,37472.0,0.0,164.0,57.0,17523.0,7332.0
DEU_1998,63.0,50.0,1462.0,491.0,0.0,1302.0,178.0,20141.0,0.0,0.0,1730.0,11457.0,34.0,5845.0,2268.0,0.0,0.0,125.0,0.0,0.0,2592.0,19839.0,838.0,191642.0,0.0,607.0,28220.0,0.0,0.0,0.0,2119.0,0.0,8163.0,149517.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,21898.0,103302.0,0.0,4916.0,0.0,0.0,619.0,5445.0,0.0,0.0,0.0,0.0,0.0,7.0,39556.0,0.0,12959.0,35530.0,0.0,603.0,8841.0,0.0,0.0,0.0,0.0,774.0,37846.0,0.0,176.0,26.0,17326.0,7013.0
DEU_1999,59.0,64.0,1242.0,469.0,3.0,1464.0,278.0,15347.0,6.0,0.0,2118.0,9740.0,59.0,5273.0,2149.0,0.0,65.0,145.0,0.0,5.0,3734.0,19121.0,1586.0,128953.0,0.0,882.0,31653.0,0.0,0.0,103.0,2043.0,0.0,11744.0,115655.0,0.0,0.0,0.0,11.0,168.0,0.0,599.0,24038.0,78874.0,0.0,4551.0,0.0,3.0,852.0,6295.0,0.0,0.0,0.0,0.0,118.0,18.0,33436.0,0.0,15448.0,29310.0,0.0,1014.0,8542.0,0.0,7.0,28.0,0.0,1309.0,33164.0,14.0,193.0,51.0,15961.0,6487.0
DEU_2000,58.0,74.0,1180.0,473.0,14.0,1843.0,312.0,14009.0,0.0,3.0,2245.0,9401.0,65.0,5251.0,2195.0,0.0,426.0,417.0,4.0,20.0,4828.0,24910.0,1773.0,112821.0,0.0,1195.0,34616.0,0.0,39.0,304.0,3645.0,61.0,12269.0,105987.0,1.0,0.0,0.0,0.0,0.0,1.0,637.0,22795.0,75503.0,118.0,4690.0,0.0,19.0,1065.0,8326.0,0.0,0.0,0.0,7.0,0.0,25.0,31734.0,0.0,16685.0,28042.0,14.0,1026.0,8608.0,0.0,0.0,0.0,0.0,1396.0,33973.0,0.0,254.0,51.0,15961.0,6697.0
DEU_2001,64.0,67.0,1506.0,510.0,6.0,1867.0,255.0,20857.0,5.0,1.0,2228.0,12428.0,58.0,5945.0,2434.0,0.0,220.0,310.0,0.0,5.0,4262.0,29053.0,1348.0,198287.0,0.0,1052.0,39297.0,0.0,14.0,122.0,3521.0,19.0,11279.0,165698.0,0.0,0.0,5.0,9.0,163.0,0.0,485.0,26880.0,109788.0,43.0,5628.0,0.0,10.0,1141.0,7539.0,0.0,0.0,0.0,0.0,122.0,15.0,37945.0,0.0,16962.0,40911.0,6.0,1040.0,10748.0,0.0,10.0,0.0,0.0,1227.0,40395.0,5.0,217.0,56.0,17934.0,7825.0
DEU_2002,63.0,67.0,1436.0,517.0,15.0,1764.0,295.0,19269.0,0.0,4.0,2280.0,11867.0,55.0,6055.0,2520.0,4.0,431.0,229.0,4.0,52.0,4712.0,25909.0,1752.0,177584.0,2.0,1054.0,39440.0,0.0,88.0,445.0,2619.0,59.0,13022.0,150787.0,0.0,0.0,0.0,0.0,0.0,2.0,510.0,25972.0,105356.0,144.0,5108.0,0.0,18.0,1087.0,7981.0,0.0,0.0,0.0,2.0,0.0,23.0,38874.0,0.0,18204.0,39204.0,14.0,953.0,10567.0,0.0,0.0,0.0,1.0,1177.0,40556.0,0.0,191.0,46.0,19156.0,8282.0
DEU_2003,65.0,61.0,1549.0,531.0,0.0,1683.0,322.0,21714.0,0.0,3.0,2141.0,13079.0,40.0,6287.0,2600.0,0.0,0.0,166.0,0.0,0.0,6187.0,24955.0,2016.0,209201.0,0.0,828.0,41816.0,0.0,54.0,0.0,2381.0,62.0,13950.0,174892.0,0.0,0.0,0.0,0.0,0.0,2.0,427.0,23834.0,119907.0,138.0,5543.0,0.0,0.0,817.0,7340.0,0.0,0.0,0.0,0.0,0.0,22.0,39773.0,0.0,17715.0,44015.0,0.0,567.0,12132.0,0.0,0.0,0.0,0.0,1031.0,42819.0,0.0,193.0,35.0,19947.0,8618.0
DEU_2004,65.0,72.0,1532.0,548.0,5.0,1965.0,336.0,21159.0,0.0,2.0,2525.0,13239.0,59.0,6561.0,2721.0,3.0,172.0,273.0,1.0,20.0,6081.0,29288.0,1886.0,200495.0,0.0,1147.0,46780.0,0.0,32.0,131.0,3112.0,40.0,14692.0,173213.0,0.0,0.0,0.0,0.0,0.0,1.0,677.0,29122.0,122373.0,91.0,6268.0,0.0,3.0,1079.0,9066.0,0.0,0.0,0.0,3.0,0.0,27.0,41079.0,0.0,20515.0,44130.0,5.0,991.0,12938.0,0.0,0.0,0.0,0.0,1482.0,46308.0,0.0,272.0,55.0,20796.0,9168.0
DEU_2005,67.0,84.0,1638.0,573.0,6.0,2428.0,400.0,23563.0,2.0,1.0,2940.0,14336.0,86.0,7109.0,2897.0,0.0,233.0,381.0,0.0,11.0,7160.0,38792.0,2459.0,233163.0,0.0,1471.0,55150.0,0.0,15.0,127.0,4342.0,23.0,18101.0,195918.0,0.0,0.0,2.0,2.0,66.0,0.0,1031.0,35891.0,136387.0,45.0,6776.0,0.0,13.0,1735.0,11085.0,0.0,0.0,0.0,0.0,54.0,53.0,47157.0,0.0,23747.0,48792.0,6.0,1661.0,14198.0,0.0,1.0,0.0,0.0,1937.0,51018.0,8.0,216.0,80.0,22911.0,9944.0
DEU_2006,65.0,99.0,1493.0,587.0,11.0,2518.0,490.0,20025.0,6.0,6.0,3544.0,13383.0,131.0,7218.0,3054.0,2.0,374.0,365.0,2.0,32.0,7641.0,36102.0,3032.0,183109.0,6.0,2025.0,58586.0,0.0,142.0,286.0,4110.0,82.0,21919.0,169519.0,0.0,0.0,0.0,40.0,157.0,2.0,1564.0,43012.0,122750.0,214.0,7436.0,0.0,14.0,2319.0,12081.0,0.0,0.0,0.0,0.0,153.0,98.0,47326.0,0.0,29016.0,45147.0,16.0,2438.0,14040.0,0.0,6.0,34.0,6.0,2945.0,51943.0,22.0,293.0,167.0,24825.0,10652.0
DEU_2007,67.0,103.0,1599.0,612.0,5.0,2768.0,555.0,22318.0,9.0,1.0,3714.0,14616.0,149.0,7749.0,3222.0,0.0,188.0,466.0,0.0,25.0,8759.0,42674.0,3569.0,212621.0,0.0,1815.0,62270.0,0.0,13.0,117.0,5196.0,25.0,25622.0,193912.0,2.0,0.0,0.0,39.0,245.0,0.0,1960.0,48049.0,136693.0,48.0,8993.0,0.0,6.0,2553.0,13056.0,0.0,0.0,0.0,2.0,252.0,125.0,53351.0,0.0,29948.0,50008.0,5.0,3006.0,15466.0,0.0,22.0,24.0,0.0,3392.0,57286.0,20.0,199.0,224.0,26445.0,11506.0
DEU_2008,68.0,121.0,1629.0,649.0,3.0,3356.0,618.0,22771.0,18.0,3.0,4333.0,15360.0,191.0,8481.0,3504.0,0.0,121.0,823.0,0.0,10.0,9343.0,54006.0,3954.0,216238.0,0.0,2617.0,70508.0,0.0,76.0,65.0,7526.0,42.0,29090.0,205026.0,1.0,0.0,0.0,72.0,537.0,0.0,2601.0,57534.0,144948.0,110.0,10215.0,0.0,1.0,2941.0,16396.0,0.0,3.0,0.0,1.0,460.0,150.0,60163.0,0.0,35191.0,52374.0,9.0,4112.0,17916.0,0.0,35.0,50.0,3.0,4476.0,64638.0,62.0,273.0,306.0,29814.0,12780.0
DEU_2009,69.0,113.0,1702.0,644.0,5.0,3160.0,612.0,24503.0,6.0,2.0,4202.0,16037.0,155.0,8451.0,3403.0,0.0,210.0,682.0,0.0,15.0,10091.0,51132.0,3724.0,240617.0,0.0,2247.0,71314.0,0.0,25.0,100.0,6996.0,42.0,28919.0,219945.0,5.0,0.0,0.0,26.0,200.0,0.0,2254.0,57869.0,155170.0,99.0,10987.0,0.0,4.0,2451.0,15347.0,0.0,0.0,0.0,1.0,140.0,163.0,59670.0,0.0,33929.0,54365.0,10.0,3361.0,18844.0,0.0,7.0,26.0,1.0,3862.0,63481.0,22.0,276.0,220.0,28916.0,12230.0
DEU_2010,68.0,95.0,1668.0,610.0,5.0,2611.0,551.0,23920.0,9.0,1.0,3544.0,15192.0,96.0,7944.0,3060.0,0.0,198.0,410.0,0.0,30.0,8312.0,42317.0,3558.0,233991.0,0.0,1637.0,58072.0,0.0,15.0,112.0,5523.0,21.0,26855.0,208516.0,3.0,0.0,0.0,37.0,262.0,0.0,1593.0,49334.0,147238.0,47.0,9262.0,0.0,4.0,1518.0,12508.0,0.0,0.0,0.0,3.0,230.0,60.0,54566.0,0.0,28785.0,48548.0,5.0,2276.0,17988.0,0.0,8.0,60.0,0.0,2230.0,57304.0,26.0,571.0,84.0,26278.0,10123.0
DNK_1980,15.0,387.0,17.0,88.0,607.0,413.0,6875.0,3.0,2.0,873.0,2583.0,90.0,1209.0,32.0,330.0,838.0,731.0,0.0,1685.0,10780.0,6944.0,26.0,85965.0,0.0,2846.0,4536.0,2595.0,214.0,913.0,1936.0,6.0,24509.0,36521.0,2.0,0.0,216.0,31.0,10.0,2.0,4127.0,29567.0,896.0,32.0,3018.0,0.0,253.0,1361.0,1213.0,84.0,1.0,0.0,2.0,120.0,2.0,11603.0,0.0,642.0,8401.0,330.0,2805.0,194.0,1.0,0.0,0.0,3.0,2742.0,6052.0,20.0,19.0,0.0,2740.0,155.0,825.0
DNK_1981,14.0,396.0,4.0,87.0,589.0,82.0,7112.0,1.0,11.0,780.0,2616.0,2.0,1214.0,41.0,320.0,893.0,251.0,115.0,1130.0,11899.0,651.0,23.0,89159.0,0.0,2197.0,5610.0,43.0,155.0,91.0,1978.0,1.0,23674.0,35947.0,0.0,8.0,336.0,47.0,237.0,11.0,3225.0,31521.0,827.0,1.0,2743.0,0.0,270.0,1054.0,13.0,392.0,37.0,0.0,31.0,196.0,1.0,12013.0,10.0,443.0,8440.0,0.0,2787.0,452.0,0.0,8.0,0.0,34.0,2236.0,5951.0,20.0,86.0,0.0,2660.0,190.0,780.0
DNK_1982,14.0,382.0,3.0,88.0,548.0,60.0,6613.0,0.0,8.0,717.0,2512.0,2.0,1189.0,32.0,330.0,862.0,161.0,167.0,1081.0,10490.0,376.0,0.0,81482.0,0.0,2318.0,4839.0,34.0,180.0,59.0,1965.0,16.0,20383.0,33306.0,0.0,5.0,263.0,37.0,159.0,0.0,2988.0,29372.0,611.0,0.0,2470.0,0.0,250.0,1058.0,4.0,298.0,15.0,0.0,32.0,154.0,9.0,11363.0,0.0,437.0,8308.0,0.0,2458.0,339.0,1.0,6.0,0.0,18.0,2145.0,5795.0,20.0,69.0,0.0,2664.0,155.0,825.0
DNK_1983,14.0,363.0,7.0,84.0,576.0,103.0,6012.0,1.0,11.0,779.0,2366.0,14.0,1114.0,53.0,296.0,1036.0,442.0,239.0,1044.0,9715.0,387.0,17.0,69381.0,0.0,2166.0,3653.0,153.0,286.0,110.0,1873.0,74.0,20468.0,31426.0,0.0,48.0,383.0,58.0,137.0,5.0,3600.0,25736.0,1394.0,4.0,2712.0,0.0,308.0,893.0,36.0,143.0,5.0,0.0,49.0,199.0,30.0,10230.0,7.0,547.0,7075.0,16.0,2728.0,646.0,0.0,2.0,8.0,3.0,2262.0,5238.0,98.0,78.0,0.0,2428.0,181.0,695.0
DNK_1984,14.0,350.0,8.0,83.0,619.0,107.0,5706.0,2.0,9.0,775.0,2311.0,14.0,1057.0,62.0,286.0,969.0,513.0,201.0,1310.0,10244.0,393.0,30.0,65859.0,0.0,2522.0,3202.0,158.0,270.0,123.0,2088.0,57.0,19898.0,31094.0,1.0,49.0,309.0,56.0,105.0,6.0,3624.0,23722.0,1624.0,6.0,2714.0,0.0,301.0,1097.0,38.0,158.0,1.0,0.0,37.0,147.0,31.0,9431.0,14.0,512.0,6712.0,13.0,2711.0,675.0,0.0,4.0,4.0,2.0,2241.0,5017.0,101.0,61.0,0.0,2276.0,216.0,650.0
DNK_1985,13.0,342.0,1.0,77.0,514.0,18.0,5794.0,0.0,0.0,742.0,2100.0,0.0,993.0,11.0,275.0,914.0,79.0,28.0,996.0,9530.0,88.0,0.0,68805.0,0.0,2501.0,3256.0,0.0,228.0,33.0,1941.0,0.0,19462.0,28324.0,0.0,4.0,231.0,0.0,0.0,0.0,3392.0,21906.0,209.0,0.0,2573.0,0.0,221.0,969.0,0.0,83.0,0.0,0.0,0.0,80.0,0.0,9605.0,0.0,551.0,6701.0,0.0,2042.0,115.0,0.0,0.0,0.0,0.0,2128.0,4541.0,0.0,0.0,0.0,2089.0,55.0,660.0
DNK_1986,15.0,324.0,18.0,87.0,429.0,364.0,5186.0,4.0,2.0,505.0,2262.0,91.0,953.0,40.0,320.0,636.0,562.0,18.0,737.0,7268.0,5339.0,40.0,59202.0,0.0,1452.0,3237.0,2300.0,261.0,546.0,1673.0,19.0,13347.0,29385.0,4.0,2.0,127.0,17.0,11.0,2.0,1693.0,20805.0,936.0,40.0,2087.0,1.0,188.0,933.0,954.0,148.0,0.0,0.0,7.0,106.0,2.0,8532.0,0.0,350.0,7469.0,320.0,1648.0,252.0,0.0,0.0,1.0,0.0,1391.0,4947.0,40.0,20.0,0.0,2065.0,180.0,780.0
DNK_1987,15.0,312.0,16.0,89.0,376.0,331.0,4870.0,2.0,0.0,465.0,2203.0,90.0,917.0,22.0,341.0,556.0,436.0,0.0,612.0,5918.0,4939.0,19.0,55489.0,0.0,1361.0,2866.0,2220.0,219.0,489.0,1504.0,0.0,11622.0,28021.0,1.0,0.0,130.0,0.0,0.0,0.0,1588.0,19802.0,464.0,22.0,1895.0,0.0,170.0,860.0,918.0,87.0,0.0,0.0,0.0,52.0,0.0,7709.0,0.0,288.0,7799.0,341.0,1500.0,122.0,0.0,0.0,0.0,0.0,1313.0,4842.0,11.0,0.0,0.0,2013.0,110.0,880.0
DNK_1988,15.0,310.0,17.0,88.0,369.0,337.0,4544.0,3.0,2.0,474.0,2151.0,90.0,924.0,32.0,330.0,541.0,443.0,24.0,532.0,5536.0,4617.0,27.0,48230.0,0.0,1312.0,3600.0,2170.0,265.0,505.0,1358.0,6.0,10979.0,25103.0,2.0,1.0,108.0,9.0,9.0,2.0,1431.0,19451.0,711.0,32.0,1762.0,0.0,227.0,810.0,925.0,145.0,0.0,0.0,10.0,61.0,2.0,7218.0,0.0,417.0,7330.0,330.0,1593.0,144.0,1.0,0.0,0.0,1.0,1383.0,4709.0,20.0,21.0,0.0,2064.0,155.0,825.0
DNK_1989,13.0,319.0,1.0,77.0,453.0,18.0,4804.0,0.0,1.0,528.0,1856.0,0.0,976.0,11.0,275.0,584.0,51.0,31.0,859.0,7686.0,111.0,0.0,50370.0,0.0,1630.0,3107.0,0.0,361.0,10.0,1310.0,0.0,12824.0,21096.0,0.0,1.0,156.0,4.0,13.0,0.0,1781.0,19876.0,165.0,0.0,1541.0,0.0,289.0,1132.0,0.0,74.0,0.0,0.0,5.0,47.0,0.0,8276.0,0.0,507.0,5954.0,0.0,1702.0,124.0,0.0,0.0,0.0,1.0,1539.0,3989.0,0.0,10.0,0.0,2201.0,55.0,660.0
DNK_1990,14.0,314.0,2.0,89.0,354.0,22.0,4673.0,0.0,1.0,474.0,2170.0,1.0,944.0,22.0,341.0,433.0,61.0,23.0,635.0,5240.0,75.0,0.0,50821.0,0.0,1269.0,3540.0,17.0,189.0,19.0,1241.0,1.0,10893.0,25734.0,0.0,2.0,105.0,4.0,8.0,0.0,1494.0,20288.0,437.0,0.0,1667.0,0.0,159.0,791.0,1.0,105.0,0.0,0.0,6.0,68.0,1.0,7322.0,0.0,426.0,7660.0,0.0,1564.0,137.0,0.0,0.0,0.0,1.0,1453.0,4792.0,11.0,10.0,0.0,2126.0,110.0,880.0
DNK_1991,14.0,294.0,7.0,84.0,267.0,89.0,4166.0,2.0,8.0,440.0,1891.0,9.0,913.0,60.0,293.0,313.0,150.0,84.0,403.0,3270.0,680.0,24.0,42998.0,0.0,881.0,1880.0,163.0,161.0,93.0,770.0,10.0,9661.0,22012.0,1.0,6.0,39.0,28.0,108.0,5.0,1294.0,17418.0,1094.0,4.0,1540.0,0.0,127.0,588.0,28.0,248.0,0.0,0.0,22.0,21.0,7.0,6970.0,16.0,460.0,5832.0,5.0,1243.0,516.0,0.0,3.0,9.0,1.0,1408.0,3952.0,74.0,65.0,0.0,2107.0,230.0,671.0
DNK_1992,15.0,305.0,8.0,97.0,375.0,82.0,4391.0,1.0,5.0,522.0,2314.0,13.0,932.0,75.0,366.0,561.0,192.0,66.0,659.0,5115.0,624.0,9.0,45573.0,0.0,1421.0,2603.0,188.0,191.0,109.0,1553.0,14.0,11530.0,27894.0,0.0,6.0,75.0,35.0,47.0,1.0,1736.0,18937.0,1554.0,4.0,2354.0,1.0,164.0,884.0,30.0,289.0,0.0,0.0,16.0,34.0,8.0,6986.0,8.0,587.0,7915.0,7.0,1571.0,473.0,6.0,0.0,4.0,2.0,1629.0,5091.0,111.0,46.0,0.0,2142.0,319.0,909.0
DNK_1993,16.0,323.0,11.0,109.0,384.0,122.0,4533.0,3.0,8.0,588.0,2595.0,20.0,1056.0,105.0,432.0,562.0,260.0,80.0,787.0,4819.0,783.0,37.0,46970.0,0.0,1875.0,3169.0,290.0,204.0,212.0,1712.0,28.0,11779.0,30693.0,2.0,6.0,64.0,43.0,64.0,3.0,2121.0,21857.0,2095.0,11.0,2612.0,2.0,178.0,843.0,55.0,387.0,0.0,1.0,39.0,48.0,12.0,7299.0,24.0,696.0,9284.0,11.0,1869.0,773.0,7.0,0.0,8.0,5.0,2044.0,6050.0,179.0,73.0,0.0,2584.0,455.0,1129.0
DNK_1994,16.0,323.0,10.0,110.0,420.0,123.0,4447.0,3.0,13.0,544.0,2594.0,15.0,1051.0,101.0,441.0,472.0,248.0,104.0,1165.0,5089.0,803.0,35.0,45791.0,0.0,1976.0,3973.0,243.0,160.0,177.0,1536.0,14.0,10680.0,29881.0,3.0,7.0,46.0,73.0,115.0,6.0,1941.0,22152.0,1775.0,6.0,2163.0,0.0,188.0,1168.0,60.0,510.0,5.0,2.0,44.0,23.0,13.0,6872.0,27.0,588.0,9874.0,8.0,1930.0,726.0,5.0,0.0,13.0,6.0,1923.0,5757.0,143.0,125.0,4.0,2636.0,457.0,1167.0
