"","V1","V2","V3","V4"
"ec:3.1.3.2",0.362025636589295,-0.137954979802657,0.619125357103164,0.684031784694466
"ec:3.1.3.67",-0.247353680305152,1.40380864873058,-1.29235743642838,-0.191928674636639
"ec:3.1.4.11",1.42646556479097,4.03678812662154,-2.33806284298208,0.227622583243387
"ec:3.1.4.12",-0.0974735028703237,-0.301496341885695,-0.262669179822353,0.0397994850614813
"ec:3.1.4.4",0.362025636589295,-0.137954979802657,0.619125357103164,0.684031784694466
"ec:3.1.6.12",-0.0974735028703237,-0.301496341885695,-0.262669179822353,0.0397994850614813
"ec:3.1.6.13",-0.0974735028703237,-0.301496341885695,-0.262669179822353,0.0397994850614813
"ec:3.1.6.14",-0.0974735028703237,-0.301496341885695,-0.262669179822353,0.0397994850614813
"ec:3.1.6.4",-0.0974735028703237,-0.301496341885695,-0.262669179822353,0.0397994850614813
"ec:3.1.6.8",-0.0974735028703237,-0.301496341885695,-0.262669179822353,0.0397994850614813
"ec:3.10.1.1",-0.0974735028703237,-0.301496341885695,-0.262669179822353,0.0397994850614813
"ec:3.2.1.18",-0.0974735028703237,-0.301496341885695,-0.262669179822353,0.0397994850614813
"ec:3.2.1.20",-0.0974735028703237,-0.301496341885695,-0.262669179822353,0.0397994850614813
"ec:3.2.1.22",-0.0974735028703237,-0.301496341885695,-0.262669179822353,0.0397994850614813
"ec:3.2.1.23",-0.0974735028703237,-0.301496341885695,-0.262669179822353,0.0397994850614813
"ec:3.2.1.31",-0.0974735028703237,-0.301496341885695,-0.262669179822353,0.0397994850614813
"ec:3.2.1.35",-0.0974735028703237,-0.301496341885695,-0.262669179822353,0.0397994850614813
"ec:3.2.1.45",-0.0974735028703237,-0.301496341885695,-0.262669179822353,0.0397994850614813
"ec:3.2.1.46",-0.0974735028703237,-0.301496341885695,-0.262669179822353,0.0397994850614813
"ec:3.2.1.49",-0.0974735028703237,-0.301496341885695,-0.262669179822353,0.0397994850614813
"ec:3.2.1.50",-0.0974735028703237,-0.301496341885695,-0.262669179822353,0.0397994850614813
"ec:3.2.1.52",0.362025636589295,-0.137954979802657,0.619125357103164,0.684031784694466
"ec:3.2.1.76",-0.0974735028703237,-0.301496341885695,-0.262669179822353,0.0397994850614813
"ec:3.3.2.10",-0.0974735028703237,-0.301496341885695,-0.262669179822353,0.0397994850614813
"ec:3.5.1.23",-0.0974735028703237,-0.301496341885695,-0.262669179822353,0.0397994850614813
"ec:3.6.1.22",-0.0974735028703237,-0.301496341885695,-0.262669179822353,0.0397994850614813
"ec:3.6.1.6",-0.0974735028703237,-0.301496341885695,-0.262669179822353,0.0397994850614813
"ec:3.6.3.14",-0.0974735028703237,-0.301496341885695,-0.262669179822353,0.0397994850614813
"ec:4.1.1.9",-0.0974735028703237,-0.301496341885695,-0.262669179822353,0.0397994850614813
"ec:4.1.3.4",-0.0974735028703237,-0.301496341885695,-0.262669179822353,0.0397994850614813
"ec:4.2.1.107",-0.0974735028703237,-0.301496341885695,-0.262669179822353,0.0397994850614813
"ec:4.6.1.1",-5.30258858703938,4.50617181981575,2.23016713561921,1.22012378438216
"ec:4.6.1.2",1.95375622531424,3.48443151286771,-2.71302182657842,0.0248940722485359
"ec:5.1.99.4",-0.0974735028703237,-0.301496341885695,-0.262669179822353,0.0397994850614813
"ec:5.3.3.8",0.362025636589295,-0.137954979802657,0.619125357103164,0.684031784694466
"ec:6.2.1.3",2.20002219442777,0.516210468529495,4.14630350480523,3.2609609832264
